Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
4.932,2676.20028583273,2809.14466118115,1556908.85640791,5.13431094937068,286.192105263164,4301700.21052688,0.254898682526494
4.933,2676.17350465679,2809.21489469671,1556901.80227875,5.1343117700681,286.192105263164,4301700.21052688,0.254923476878416
4.934,2676.09382993865,2809.21899308305,1556868.23155313,5.13431567565979,286.192105263164,4301700.21052688,0.25494827673115
4.935,2676.0042874371,2809.1920635876,1556831.54436696,5.13431994358765,286.192105263164,4301700.21052688,0.254973082116339
4.936,2675.93085830991,2809.15514778281,1556802.37145362,5.13432333718641,286.192105263164,4301700.21052688,0.254997893039335
4.937,2675.88068436944,2809.12096310257,1556783.91407349,5.13432548420028,286.192105263164,4301700.21052688,0.255022709493541
4.938,2675.85182767105,2809.09506391394,1556775.29992323,5.13432648620139,286.192105263164,4301700.21052688,0.255047531468752
4.939,2675.83884285111,2809.07842332472,1556774.01537651,5.13402932938927,286.182105263164,4300692.21052688,0.255168758017016
4.94,2675.80686337814,2809.14291988536,1556764.55088402,5.13403043118912,286.182105263164,4300692.21052688,0.255193600467198
4.941,2675.72537713369,2809.14350663477,1556730.13847642,5.13403443714168,286.182105263164,4300692.21052688,0.255218448435251
4.942,2675.63593753662,2809.11476906215,1556693.48986666,5.13403870317798,286.182105263164,4300692.21052688,0.255243301951134
4.943,2675.5634497961,2809.07717090702,1556664.7420715,5.1340420493616,286.182105263164,4300692.21052688,0.255268161019225
4.944,2675.51439815644,2809.04293776631,1556646.79296234,5.13404413852566,286.182105263164,4300692.21052688,0.255293025632473
4.945,2675.4865125697,2809.01727484731,1556638.61679363,5.13404509016148,286.182105263164,4300692.21052688,0.255317895780554
4.946,2675.47423069451,2809.0009424471,1556637.64596242,5.1340452031571,286.182105263164,4300692.21052688,0.255342771454292
4.947,2675.47168840964,2808.99245928516,1556641.16950975,5.13374734700742,286.172105263164,4299684.21052689,0.255463984510583
4.948,2675.44514834853,2809.06281199553,1556634.19843113,5.13374815904145,286.172105263164,4299684.21052689,0.255488880671496
4.949,2675.36572018955,2809.06712698213,1556600.72131117,5.13375205854083,286.172105263164,4299684.21052689,0.255513782363692
4.95,2675.27629973754,2809.04037397094,1556564.06205479,5.13375632847354,286.172105263164,4299684.21052689,0.255538689618974
4.951,2675.20283836061,2809.00354799704,1556534.84582918,5.13375973129783,286.172105263164,4299684.21052689,0.255563602442804
4.952,2675.15252575467,2808.969362264,1556516.29712672,5.13376189159263,286.172105263164,4299684.21052689,0.255588520828631
4.953,2675.12348960226,2808.94339577932,1556507.57374657,5.1337629075493,286.172105263164,4299684.21052689,0.25561344476625
4.954,2675.11033692392,2808.92665516752,1556506.18601081,5.13376306916882,286.172105263164,4299684.21052689,0.255638374246403
4.955,2675.10722940382,2808.91779616523,1556509.43454835,5.13346510478109,286.162105263164,4298676.21052689,0.255759573888526
4.956,2675.08039999442,2808.98783614808,1556502.31448694,5.13346593468329,286.162105263164,4298676.21052689,0.255784523882922
4.957,2675.00093743454,2808.99202926409,1556468.81075542,5.13346983969928,286.162105263164,4298676.21052689,0.255809479425043
4.958,2674.91156548861,2808.96524617369,1556432.15894749,5.13347411140824,286.162105263164,4298676.21052689,0.255834440546645
4.959,2674.83814193503,2808.92842182251,1556402.94528397,5.13347751604137,286.162105263164,4298676.21052689,0.255859407253169
4.96,2674.78783173847,2808.89423479629,1556384.38337912,5.13347967921267,286.162105263164,4298676.21052689,0.255884379538052
4.961,2674.75877017384,2808.86825291104,1556375.63440995,5.13348069878057,286.162105263164,4298676.21052689,0.25590935739108
4.962,2674.74558090573,2808.85148505975,1556374.21625494,5.13318313821753,286.152105263164,4297668.21052689,0.256030542437822
4.963,2674.71349298889,2808.91577193194,1556364.65782071,5.13318425301498,286.152105263164,4297668.21052689,0.256055540841161
4.964,2674.63216171411,2808.91642430104,1556330.28597402,5.1331882616585,286.152105263164,4297668.21052689,0.256080544809469
4.965,2674.54285006585,2808.88780244608,1556293.65321928,5.13319253374947,286.152105263164,4297668.21052689,0.256105554372808
4.966,2674.47034284504,2808.85027030071,1556264.85331851,5.13319589220886,286.152105263164,4297668.21052689,0.256130569535624
4.967,2674.42114499291,2808.81601735013,1556246.79531071,5.13319799794199,286.152105263164,4297668.21052689,0.256155590290888
4.968,2674.39305495378,2808.79026206463,1556238.48472454,5.1331989670147,286.152105263164,4297668.21052689,0.256180616628261
4.969,2674.38057460521,2808.77379879912,1556237.3832326,5.13319909545547,286.152105263164,4297668.21052689,0.256205648538523
4.97,2674.37787971972,2808.76518003809,1556240.79794338,5.13290083140952,286.142105263164,4296660.21052689,0.256326820340191
4.971,2674.3512987226,2808.83534216768,1556233.76462684,5.13290165221161,286.142105263164,4296660.21052689,0.256351872813057
4.972,2674.27208711913,2808.83975398045,1556200.35676591,5.13290555085476,286.142105263164,4296660.21052689,0.256376930864399
4.973,2674.1828403838,2808.81314933479,1556163.73466618,5.13290982436483,286.142105263164,4296660.21052689,0.256401994526139
4.974,2674.10938715819,2808.77641673527,1556134.47918548,5.1329132380761,286.142105263164,4296660.21052689,0.256427063803826
4.975,2674.0589402071,2808.74223046628,1556115.82712022,5.13291541443499,286.142105263164,4296660.21052689,0.256452138690944
4.976,2674.02970022536,2808.71618277372,1556106.96966353,5.13291644791829,286.142105263164,4296660.21052689,0.256477219177285
4.977,2674.01634323745,2808.69931588992,1556105.44864015,5.13291662538906,286.142105263164,4296660.21052689,0.25650230525355
4.978,2674.01307476696,2808.69032143786,1556108.58457468,5.13261825337132,286.132105263164,4295652.21052689,0.256623463888499
4.979,2673.98619610823,2808.76016878241,1556101.39856452,5.132619092513,286.132105263164,4295652.21052689,0.25664857055469
4.98,2673.90694288551,2808.76445509694,1556067.96086099,5.13262299705755,286.132105263164,4295652.21052689,0.256673682815957
4.981,2673.81773997899,2808.73781701031,1556031.34421166,5.13262727258024,286.132105263164,4295652.21052689,0.256698800704177
4.982,2673.74432246316,2808.70108368047,1556002.09047969,5.13263068820348,286.132105263164,4295652.21052689,0.256723924224874
4.983,2673.69387760091,2808.66689489243,1555983.4252168,5.13263286745237,286.132105263164,4295652.21052689,0.25674905337152
4.984,2673.66461277738,2808.6408314364,1555974.54257949,5.13263390451618,286.132105263164,4295652.21052689,0.256774188133895
4.985,2673.65121997819,2808.62393743795,1555972.99163683,5.13263408559007,286.132105263164,4295652.21052689,0.256799328502693
4.986,2673.64791850531,2808.61491124903,1555976.09916043,5.132335576341,286.122105263164,4294644.21052689,0.256920474057303
4.987,2673.6210356082,2808.68470167398,1555968.89629948,5.13233641797201,286.122105263164,4294644.21052689,0.256945635042705
4.988,2673.54186130723,2808.68902735435,1555935.48451989,5.13234032190892,286.122105263164,4294644.21052689,0.256970801639683
4.989,2673.4527193333,2808.66244404295,1555898.88122781,5.13234459852265,286.122105263164,4294644.21052689,0.256995973880158
