Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
4.4216,5107.24413526808,3097.5983088997,2692632.30539897,6.60345694679689,281.442105263168,3839626.68421146,0.447064855733508
4.4224,5107.10800791641,3097.53125474918,2692575.26895789,6.60257655354251,281.432105263168,3838687.68421146,0.447231814453333
4.4232,5106.93265914936,3097.62220073507,2692501.1800202,6.60264079885703,281.432105263168,3838687.68421146,0.447339383582419
4.424,5106.71087904418,3097.63510071936,2692401.44730002,6.60272727387377,281.432105263168,3838687.68421146,0.447447009607155
4.4248,5106.48704831324,3097.59918101618,2692303.4165511,6.60281226534973,281.432105263168,3838687.68421146,0.447554693297923
4.4256,5106.29975876976,3097.53820020502,2692222.59957187,6.60195179857833,281.422105263168,3837748.68421146,0.447721787920555
4.4264,5106.07295084159,3097.62270514006,2692124.60256742,6.60203682876554,281.422105263168,3837748.68421146,0.447829574164442
4.4272,5105.80768419238,3097.62248805113,2692004.69172959,6.60214086263089,281.422105263168,3837748.68421146,0.447937418143829
4.428,5105.55198896333,3097.57139030229,2691891.89434928,6.60223871430894,281.422105263168,3837748.68421146,0.448045320526377
4.4288,5105.34479941251,3097.49628592549,2691801.87170268,6.60231680154387,281.422105263168,3837748.68421146,0.448153281157199
4.4296,5105.19897102352,3097.41785333724,2691740.35112942,6.60143901998789,281.412105263168,3836809.68421146,0.448320556322225
4.4304,5105.02156487615,3097.50089172843,2691665.31712557,6.60150416003541,281.412105263168,3836809.68421146,0.44842861904744
4.4312,5104.80267772278,3097.50912699709,2691566.93568773,6.60158956203523,281.412105263168,3836809.68421146,0.44853673906653
4.432,5104.58420299683,3097.47116840663,2691471.38611245,6.60167249828788,281.412105263168,3836809.68421146,0.448644917089248
4.4328,5104.40285256538,3097.40999935134,2691393.31333259,6.6017402593443,281.412105263168,3836809.68421146,0.448753153081337
4.4336,5104.27196557574,3097.34382819856,2691338.67973401,6.60085585037171,281.402105263168,3835870.68421146,0.448920606935311
4.4344,5104.1006144499,3097.4362723882,2691266.408225,6.60091862952534,281.402105263168,3835870.68421146,0.449028944793684
4.4352,5103.88154829046,3097.45075501321,2691167.90581384,6.60100418752607,281.402105263168,3835870.68421146,0.449137340075312
4.436,5103.65916467665,3097.41618495862,2691070.50875881,6.6010887777034,281.402105263168,3835870.68421146,0.449245793574518
4.4368,5103.47225584908,3097.35616817586,2690989.83033668,6.6011588417884,281.402105263168,3835870.68421146,0.449354305306317
4.4376,5103.33567618389,3097.28963149676,2690932.53561383,6.60027609269458,281.392105263168,3834931.68421147,0.449521938482527
4.4384,5103.15943064408,3097.38090382204,2690857.9765587,6.60034089710472,281.392105263168,3834931.68421147,0.449630552538746
4.4392,5102.93674516848,3097.39391499108,2690757.78557239,6.60042797289374,281.392105263168,3834931.68421147,0.449739224292737
4.44,5102.71204399184,3097.3579192144,2690659.30295589,6.6005135560099,281.392105263168,3834931.68421147,0.449847954524394
4.4408,5102.52392785874,3097.29672003878,2690578.05476583,6.6005841561881,281.392105263168,3834931.68421147,0.449956743231639
4.4416,5102.38697465898,3097.22932235293,2690520.57754762,6.59970091980908,281.382105263168,3833992.68421147,0.450124556749141
4.4424,5102.21089926227,3097.32009628429,2690446.08607958,6.59976570338731,281.382105263168,3833992.68421147,0.450233448112585
4.4432,5101.98871340374,3097.33289867688,2690346.11898051,6.59985263547709,281.382105263168,3833992.68421147,0.450342397382222
4.444,5101.76460324509,3097.29689036217,2690247.89917288,6.59993804020768,281.382105263168,3833992.68421147,0.450451405336043
4.4448,5101.57700955081,3097.23578761473,2690166.88136224,6.6000084814501,281.382105263168,3833992.68421147,0.450560471970903
4.4456,5101.44043740319,3097.16852497807,2690109.56900149,6.59912445443048,281.372105263168,3833053.68421147,0.450728466599246
4.4464,5101.26458583484,3097.25947016946,2690035.16752864,6.59918919773035,281.372105263168,3833053.68421147,0.450837636190626
4.4472,5101.04252653995,3097.2724324231,2689935.24928343,6.5992761383494,281.372105263168,3833053.68421147,0.450946863896904
4.448,5100.81843808833,3097.23654180151,2689837.0268548,6.59936159549712,281.372105263168,3833053.68421147,0.451056150499836
4.4488,5100.630769718,3097.17550233884,2689755.9617005,6.59943211927302,281.372105263168,3833053.68421147,0.451165495997823
4.4496,5100.49405864605,3097.10824884511,2689698.57274225,6.59854751069232,281.362105263168,3832114.68421147,0.451333672520173
4.4504,5100.31803857876,3097.19920364164,2689624.07936477,6.59861237206095,281.362105263168,3832114.68421147,0.451443121291339
4.4512,5100.09585124588,3097.21216764288,2689524.09214633,6.59869942380996,281.362105263168,3832114.68421147,0.451552628392322
4.452,5099.87165219551,3097.17626338799,2689425.80608736,6.5987849865478,281.362105263168,3832114.68421147,0.451662194606817
4.4528,5099.68387074793,3097.11519239882,2689344.67613706,6.59885560814317,281.362105263168,3832114.68421147,0.451771819933139
4.4536,5099.54704453186,3097.04788986462,2689287.22191927,6.59797040770102,281.352105263168,3831175.68421147,0.451940179154324
4.4544,5099.37091316553,3097.13882712583,2689212.66340542,6.59803536395484,281.352105263168,3831175.68421147,0.452049908072177
4.4552,5099.14866594792,3097.15178838645,2689112.63897866,6.59812249929302,281.352105263168,3831175.68421147,0.452159695534993
4.456,5098.92442037267,3097.1158802449,2689014.31910295,6.59820814177828,281.352105263168,3831175.68421147,0.452269542328269
4.4568,5098.73657749773,3097.05479445227,2688933.14835857,6.59827884040676,281.352105263168,3831175.68421147,0.45237944845029
4.4576,5098.5996577398,3096.98746114984,2688875.64566316,6.59739303294053,281.342105263168,3830236.68421147,0.452547991175483
4.4584,5098.4234362099,3097.07839729742,2688801.03183293,6.59745807563656,281.342105263168,3830236.68421147,0.452658001207718
4.4592,5098.2011377849,3097.0913684334,2688700.9742862,6.59754529110682,281.342105263168,3830236.68421147,0.452768070000779
4.46,5097.97684557526,3097.05546477724,2688602.62064677,6.59763101339533,281.342105263168,3830236.68421147,0.452878198342137
4.4608,5097.78893595256,3096.99436871205,2688521.40676028,6.59676517472259,281.332105263168,3829297.68421147,0.45304688240875
4.4616,5097.56130546626,3097.07900834502,2688422.90434183,6.59685109592214,281.332105263168,3829297.68421147,0.453157116088223
4.4624,5097.29543821706,3097.07894917471,2688302.62715685,6.59695599995057,281.332105263168,3829297.68421147,0.4532674093941
4.4632,5097.03909289275,3097.02788310704,2688189.41691063,6.59705472949206,281.332105263168,3829297.68421147,0.453377763009949
4.464,5096.83103864344,3096.95261432349,2688098.88237267,6.59713367623172,281.332105263168,3829297.68421147,0.453488176778403
4.4648,5096.68418494734,3096.87380747157,2688036.78047796,6.59627406541688,281.322105263168,3828372.10526409,0.453657010468081
4.4656,5096.50783348274,3096.95284039454,2687962.08789404,6.59633925061447,281.322105263168,3828372.10526409,0.45376752983126
4.4664,5096.29271226093,3096.95943768236,2687865.44469965,6.59642358562035,281.322105263168,3828372.10526409,0.453878108345036
4.4672,5096.07902806772,3096.92142117307,2687772.0177613,6.59650510671476,281.322105263168,3828372.10526409,0.453988746699407
4.468,5095.90199837284,3096.86109190164,2687695.84178346,6.59657156993357,281.322105263168,3828372.10526409,0.454099444848424
4.4688,5095.77431284205,3096.79608435159,2687642.58786395,6.59570987429279,281.312105263168,3827450.10526409,0.454268456214004
4.4696,5095.6075797519,3096.88512754048,2687572.3010986,6.59577124947216,281.312105263168,3827450.10526409,0.454379259794561
4.4704,5095.39524127922,3096.89900983039,2687476.92715282,6.59585452457913,281.312105263168,3827450.10526409,0.45449012261381
4.4712,5095.17983581322,3096.86552761506,2687382.66577228,6.59593682093145,281.312105263168,3827450.10526409,0.454601045456002
4.472,5094.99859929217,3096.80739805547,2687304.50768477,6.59600505253248,281.312105263168,3827450.10526409,0.454712028336883
4.4728,5094.86584896393,3096.7428577287,2687248.880635,6.59514480367928,281.302105263168,3826528.10526409,0.454881228208918
4.4736,5094.69431041545,3096.83130445678,2687176.34482808,6.59520817875547,281.302105263168,3826528.10526409,0.454992316974967
4.4744,5094.47809796529,3096.84405071347,2687079.16190812,6.59529308142977,281.302105263168,3826528.10526409,0.455103465263985
4.4752,5094.25995157666,3096.80928382083,2686983.61714674,6.5953765453901,281.302105263168,3826528.10526409,0.455214673849959
4.476,5094.07704859587,3096.7499757339,2686904.67553311,6.59544549987323,281.302105263168,3826528.10526409,0.455325942733338
4.4768,5093.94351569036,3096.68449661311,2686848.67598974,6.59458495696475,281.292105263168,3825606.10526409,0.455495332185003
4.4776,5093.77183315157,3096.77232847344,2686776.06225428,6.59464843591287,281.292105263168,3825606.10526409,0.455606707315862
4.4784,5093.55591130275,3096.78474671583,2686679.00655016,6.59473327527019,281.292105263168,3825606.10526409,0.455718142191441
4.4792,5093.33824419941,3096.74986620977,2686583.67329435,6.59481660144621,281.292105263168,3825606.10526409,0.455829637582239
4.48,5093.15582928361,3096.69058123098,2686504.94667576,6.59397525823126,281.282105263168,3824684.10526409,0.455999173412926
4.4808,5092.93473720364,3096.77250369508,2686409.37095242,6.59405886127747,281.282105263168,3824684.10526409,0.456110776455539
4.4816,5092.67682728837,3096.77247389982,2686292.82707832,6.59416079564302,281.282105263168,3824684.10526409,0.45622244009614
4.4824,5092.42816847485,3096.72303178621,2686183.12740743,6.59425673355752,281.282105263168,3824684.10526409,0.456334165005361
4.4832,5092.22618129003,3096.65008514848,2686095.34356569,6.59433349783731,281.282105263168,3824684.10526409,0.456445951030179
4.484,5092.08337113811,3096.573624681,2686035.0548302,6.59347547510063,281.272105263168,3823762.10526409,0.456615680538973
4.4848,5091.90971793359,3096.65380789796,2685961.53566666,6.59353981739563,281.272105263168,3823762.10526409,0.456727573786383
4.4856,5091.69656881583,3096.66169435681,2685865.77537475,6.59362361794027,281.272105263168,3823762.10526409,0.456839527201588
4.4864,5091.48404859326,3096.62481159304,2685772.82703717,6.59370495049626,281.272105263168,3823762.10526409,0.456951541494382
4.4872,5091.30735906086,3096.56531456884,2685696.74661166,6.59377151783005,281.272105263168,3823762.10526409,0.457063616630442
4.488,5091.17938194559,3096.50078659677,2685643.29815794,6.59290688441656,281.262105263168,3822840.10526409,0.457233538001878
4.4888,5091.01195848235,3096.59020676196,2685572.62498153,6.59296877154907,281.262105263168,3822840.10526409,0.457345720142404
4.4896,5090.79893979988,3096.60430501837,2685476.88843623,6.59305259961616,281.262105263168,3822840.10526409,0.457457962588008
4.4904,5090.58284183132,3096.57086554734,2685382.24674788,6.59313546158036,281.262105263168,3822840.10526409,0.45757026613495
4.4912,5090.40087392748,3096.51262174215,2685303.6905861,6.59320423451506,281.262105263168,3822840.10526409,0.457682630800125
4.492,5090.26739782842,3096.44783914547,2685247.67058906,6.592341225229,281.252105263168,3821918.10526409,0.457852744707738
4.4928,5090.09518235832,3096.53618115994,2685174.75714035,6.59240511050856,281.252105263168,3821918.10526409,0.457965216861256
4.4936,5089.87856773691,3096.54887409968,2685077.34253092,6.59249045635234,281.252105263168,3821918.10526409,0.458077749609916
4.4944,5089.66012188706,3096.51404551951,2684981.60119318,6.59257432858808,281.252105263168,3821918.10526409,0.458190343735902
4.4952,5089.47688861561,3096.45463056668,2684902.44848672,6.59264366297516,281.252105263168,3821918.10526409,0.458302999238992
4.496,5089.34297402957,3096.38898011419,2684846.21615006,6.59178021767643,281.242105263168,3820996.10526409,0.458473306770309
4.4968,5089.17087144447,3096.47680405846,2684773.3442134,6.59184410272576,281.242105263168,3820996.10526409,0.458586070121869
4.4976,5088.95471261462,3096.48926465115,2684676.13352683,6.59192931812453,281.242105263168,3820996.10526409,0.458698894291794
4.4984,5088.73683151274,3096.45440198198,2684580.64336332,6.59201301769256,281.242105263168,3820996.10526409,0.458811780060003
4.4992,5088.55411151052,3096.39506729529,2684501.71734413,6.59116879565816,281.232105263168,3820074.10526409,0.458982237132304
4.5,5088.33259767209,3096.47707580556,2684405.88056873,6.59125286464063,281.232105263168,3820074.10526409,0.459095232174701
4.5008,5088.07437122919,3096.47713888557,2684289.14300618,6.59135525772563,281.232105263168,3820074.10526409,0.459208288903465
4.5016,5087.82536367449,3096.42771924124,2684179.22258606,6.59145166102605,281.232105263168,3820074.10526409,0.459321407998158
4.5024,5087.62291287362,3096.35468890215,2684091.16498724,6.59152888279678,281.232105263168,3820074.10526409,0.459434589304536
4.5032,5087.47955426233,3096.27803210136,2684030.56575985,6.59066803077802,281.222105263168,3819152.10526409,0.459605244167707
4.504,5087.30532065745,3096.35815308029,2683956.71410766,6.59073284734596,281.222105263168,3819152.10526409,0.459718534321666
4.5048,5087.09180630267,3096.36601442789,2683860.7396574,6.59081707342734,281.222105263168,3819152.10526409,0.459831885728748
4.5056,5086.87898823226,3096.32908378629,2683767.59605646,6.59089880788232,281.222105263168,3819152.10526409,0.459945299106761
4.5064,5086.70195460128,3096.26948296429,2683691.29873833,6.59096575419175,281.222105263168,3819152.10526409,0.460058774420648
4.5072,5086.57357961334,3096.20478069182,2683637.61056575,6.59009820971739,281.212105263168,3818230.10526409,0.460229625241061
4.508,5086.40572351999,3096.29418925984,2683566.6739319,6.5901605038361,281.212105263168,3818230.10526409,0.460343209179622
4.5088,5086.19246059842,3096.30832565697,2683470.77945973,6.59024470842869,281.212105263168,3818230.10526409,0.460456854510251
4.5096,5085.97614710326,3096.2749011674,2683375.98060549,6.59032794345604,281.212105263168,3818230.10526409,0.460570562038973
4.5104,5085.79387697574,3096.21660677598,2683297.22677746,6.59039708499809,281.212105263168,3818230.10526409,0.460684331783305
4.5112,5085.66000985462,3096.15168844826,2683240.97001389,6.58953116553817,281.202105263168,3817308.1052641,0.460855379244296
4.512,5085.48734279277,3096.24004204174,2683167.78413569,6.58959547162969,281.202105263168,3817308.1052641,0.460969258106658
4.5128,5085.2704497256,3096.25278165285,2683070.19558698,6.58968121263771,281.202105263168,3817308.1052641,0.461083198657593
4.5136,5085.05174905156,3096.21796545825,2682974.2788194,6.58976547710599,281.202105263168,3817308.1052641,0.461197201689046
4.5144,5084.86817689794,3096.15849027815,2682894.91148287,6.58891919023994,281.192105263168,3816386.1052641,0.461368401260497
4.5152,5084.64583430605,3096.24040748918,2682798.63878697,6.58900383364199,281.192105263168,3816386.1052641,0.461482514892851
4.516,5084.38700649194,3096.24036677185,2682681.58551917,6.58910673702241,281.192105263168,3816386.1052641,0.461596691097377
4.5168,5084.13751348576,3096.1908041757,2682571.39389412,6.58920359779792,281.192105263168,3816386.1052641,0.461710930558815
4.5176,5083.9346045782,3096.11758161372,2682483.07805593,6.58928122199332,281.192105263168,3816386.1052641,0.46182523311994
4.5184,5083.79080624337,3096.04068383642,2682422.23115046,6.58841809718338,281.182105263168,3815464.1052641,0.461996633829905
