Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
0.068,3948.94992679913,2993.70978992109,2027773.48264865,6.06688590983658,292.182105263158,4942635.7894737,0.977005958204281
0.069,3948.84769561069,2993.65664125668,2027832.23096827,6.06653921479761,292.172105263158,4941515.78947371,0.977337040317576
0.07,3948.78303979902,2993.86314298612,2027913.65703069,6.06652641215253,292.172105263158,4941515.78947371,0.977717123572908
0.071,3948.45197865487,2993.74012621451,2027832.66725949,6.06653914620301,292.172105263158,4941515.78947371,0.978097514322443
0.072,3948.34941470166,2993.6867773153,2027890.93146916,6.06619230750064,292.162105263158,4940395.78947371,0.978429235199456
0.073,3948.28456443566,2993.89292692649,2027971.94140207,6.06617955998916,292.162105263158,4940395.78947371,0.978810192670445
0.074,3947.95392576897,2993.77016737942,2027890.92038914,6.06619230924407,292.162105263158,4940395.78947371,0.979191458692618
0.075,3947.85103094886,2993.71661952065,2027948.70278952,6.06584532655384,292.152105263158,4939275.78947371,0.979523820840265
0.076,3947.78598613408,2993.92241825578,2028029.29786771,6.06583263408533,292.152105263158,4939275.78947371,0.979905655469659
0.077,3947.45576772113,2993.79991460595,2027948.24552787,6.06584539856164,292.152105263158,4939275.78947371,0.980287799711991
0.078,3947.35254391816,2993.74616905409,2028005.54840479,6.06549827156007,292.142105263158,4938155.78947371,0.980620805649019
0.079,3947.28730446369,2993.95161815035,2028085.72989762,6.06548563404413,292.142105263158,4938155.78947371,0.981003520393022
0.08,3946.95750409151,2993.82936907883,2028004.64614561,6.06549841375892,292.142105263158,4938155.78947371,0.981386545816514
0.081,3946.85395317315,2993.77542708911,2028061.47176932,6.06515114212367,292.132105263158,4937035.78947371,0.981720198073569
0.082,3946.78851899363,2993.9805277786,2028141.24094192,6.06513855946995,292.132105263158,4937035.78947371,0.982103795901911
0.083,3946.4591344623,2993.85853197583,2028060.12569335,6.06515135444026,292.132105263158,4937035.78947371,0.98248770548112
0.084,3946.35525827979,2993.80439479296,2028116.47631855,6.06480393785011,292.122105263158,4935915.78947371,0.982822006600821
0.085,3946.2896292944,2994.00914830251,2028195.83443135,6.06479140996839,292.122105263158,4935915.78947371,0.98320649049684
0.086,3945.96065841633,2993.88740446782,2028114.68760251,6.06480422021125,292.122105263158,4935915.78947371,0.98359128721996
0.087,3945.85645880499,2993.83307332598,2028170.56546862,6.0644566583461,292.112105263158,4934795.78947371,0.983926239756969
0.088,3945.79063493771,2994.03748087731,2028249.51377752,6.06444418514625,292.112105263158,4934795.78947371,0.98431161271769
0.089,3945.46207553771,2993.91598771899,2028168.33528538,6.06445701067868,292.112105263158,4934795.78947371,0.984697299586626
0.09,3945.35755431699,2993.86146384196,2028223.74261662,6.06410930321951,292.102105263158,4933675.78947371,0.985032906107716
0.091,3945.29153549641,2994.0655266516,2028302.28237294,6.06409688461153,292.102105263158,4933675.78947371,0.985419171143929
0.092,3944.96338541158,2993.94428288678,2028221.07213518,6.06410972545054,292.102105263158,4933675.78947371,0.985805751174381
0.093,3944.85854438531,2993.88956748803,2028276.0111407,6.06376187207942,292.092105263158,4932555.78947371,0.986142014258511
0.094,3944.79233054458,2994.09328676741,2028354.14359121,6.06374950797344,292.092105263158,4932555.78947371,0.986529174394851
0.095,3944.46458762422,2993.97229112198,2028272.90152617,6.06376236413602,292.092105263158,4932555.78947371,0.986916650616392
0.096,3944.35942858066,2993.91738540478,2028327.3744002,6.0634143645361,292.082105263158,4931435.78947372,0.98725357285478
0.097,3944.29301965744,2994.12076236024,2028405.10078711,6.06340205484234,292.082105263158,4931435.78947372,0.987641631129805
0.098,3943.96568176299,2994.00001356879,2028323.82681383,6.06341492634547,292.082105263158,4931435.78947372,0.988030006585961
0.099,3943.86020647505,2993.94491872631,2028377.83573576,6.06306678020098,292.072105263158,4930315.78947372,0.988367590582155
0.1,3943.79360241136,2994.14795455906,2028455.15729675,6.06305452482981,292.072105263158,4930315.78947372,0.988756550048432
0.101,3943.4666674163,2994.02745136481,2028373.85133493,6.06306741169045,292.072105263158,4930315.78947372,0.989145827796761
0.102,3943.36087764172,2993.97216858022,2028427.39846949,6.06271911868668,292.062105263158,4929195.78947372,0.989484076166713
0.103,3943.29407838393,2994.17486448646,2028504.3164377,6.06270691754859,292.062105263158,4929195.78947372,0.989873939890892
0.104,3942.96754417369,2994.05460564114,2028422.9784077,6.06271981978369,292.062105263158,4929195.78947372,0.99026412300307
0.105,3942.8614416551,2993.99913608772,2028476.06590507,6.06271139893917,292.062105263158,4929195.78947372,0.990654629131074
0.106,3942.91352917025,2994.02415587001,2028595.15824085,6.06235247295899,292.052105263158,4928075.78947372,0.990993777524688
0.107,3942.85040746743,2994.26194843799,2028664.61362899,6.06234144514619,292.052105263158,4928075.78947372,0.991384868219006
0.108,3942.45848656006,2994.12646020547,2028552.22715486,6.06235928886974,292.052105263158,4928075.78947372,0.991776279949932
0.109,3942.31786820654,2994.04756426932,2028592.31433551,6.06201268375227,292.042105263158,4926955.78947372,0.992116098346234
0.11,3942.2624012299,2994.2448437632,2028675.60408022,6.0619994495885,292.042105263158,4926955.78947372,0.992508101620617
